1.308000,25.979070,0.849000,1.061010,96.178250,6.901020,2.419010,3.377010,109.573280,1.839010
1.601000,27.637070,0.861010,1.071000,91.808240,9.565020,2.305000,3.643010,111.753290,2.176000
1.309010,26.710070,0.938000,1.068000,91.631230,7.141010,2.255010,3.445010,114.044300,1.822000
1.282000,25.518070,1.099000,1.041010,93.560240,7.312020,2.156010,3.571010,115.333300,1.816000
1.309010,26.868070,0.845000,1.061010,96.238240,6.721010,2.142000,4.351010,116.112300,1.828000
1.600000,28.060080,0.880000,1.064000,95.522250,6.776020,2.123010,3.365010,113.214290,1.828010
1.313000,25.654070,0.838000,1.074000,93.858250,6.720020,2.126000,3.471000,114.798290,3.232010
1.825010,32.328080,0.875010,1.196000,99.606260,8.120020,2.132010,3.538010,116.558300,2.905010
1.597000,26.536070,0.849010,1.066000,96.510250,7.016020,2.144010,3.437010,113.823290,1.801000
1.759000,26.876070,0.843010,1.065000,101.082260,7.082010,2.663000,3.825010,115.302290,1.853000
2.175000,27.229070,0.853000,1.073000,96.633250,7.097010,2.131000,3.300010,113.738300,1.809000
1.976010,27.615070,0.854000,1.087010,99.318250,6.660010,2.639000,3.318010,114.018300,1.824010
1.732010,29.071080,0.860000,2.089010,101.595260,6.973020,2.163010,4.894010,115.723300,1.954000
1.465000,27.461070,1.202010,1.070000,100.832260,7.762020,2.177000,3.265010,125.869330,2.640010
1.602000,26.513070,0.884010,1.072000,95.958250,7.265020,2.121010,3.295010,117.607300,1.839010
1.893010,26.362070,1.010000,1.069000,92.564240,6.829010,2.126000,3.229010,117.767310,1.837000
1.613000,25.474060,0.869010,1.059000,94.349240,6.006010,2.283010,3.361010,115.413300,1.966010
1.612000,26.328070,0.886010,1.078000,92.164240,8.646020,2.139010,3.511010,113.528290,1.817000
1.307000,27.860070,0.859010,1.101000,95.511250,8.226020,2.313010,3.653010,122.852320,2.442010
2.084010,46.220120,1.475000,1.887000,130.845340,13.078030,3.154010,6.873020,161.536420,2.774000
1.309010,28.517070,0.821010,1.433000,112.555290,9.465020,3.183010,4.648010,139.570370,2.603010
1.443000,29.139080,0.815000,1.066010,142.861370,8.235020,2.779010,5.315010,155.731400,2.699010
1.310010,27.498070,1.523000,1.574010,133.616340,9.041020,3.615010,3.982010,127.190320,1.851000
1.735010,28.545070,1.221010,1.243000,108.609280,8.619020,2.155010,3.522010,129.530330,2.796010
1.307000,28.625070,0.854000,1.431000,108.197280,8.758020,2.657000,4.037010,132.080340,2.170010
1.304000,29.427080,0.839000,1.456010,102.758260,6.951020,2.276010,3.256010,125.283330,2.174000
1.758000,28.005070,0.849000,1.341010,97.634250,6.734020,2.134010,5.317010,126.712330,1.823010
3.316010,47.759120,1.386000,1.833000,169.828440,9.356030,4.026010,5.262020,129.456330,1.820000
1.680000,28.847080,0.850000,1.077000,106.078280,9.164020,2.130000,3.206010,127.393330,1.826010
1.308000,29.698080,1.123010,1.071000,103.618270,6.526020,2.402010,3.281010,125.962320,2.261000
1.395000,28.173080,0.855000,1.061000,99.456250,6.599020,2.651000,3.288010,121.675320,2.666010
2.085000,42.384100,1.351000,2.188010,153.717400,9.449020,4.042010,4.624010,143.074370,2.350010
1.755010,28.423070,1.201010,1.798000,104.250270,5.929020,2.515010,3.394010,125.233320,3.396010
1.751010,26.375060,0.822000,1.058000,96.930250,8.150020,2.377000,4.314010,125.247320,1.838000
1.407000,28.403070,1.281000,1.907010,105.520270,7.115020,2.243010,4.641010,127.341330,1.819010
1.322000,30.021080,0.850010,1.500000,109.881290,6.788020,2.560000,3.404000,128.269330,1.866000
2.180000,41.845090,1.360000,2.444000,155.685000,10.332000,3.245000,5.040000,124.238000,2.337000
1.311000,28.181000,0.852000,1.068000,100.649000,9.113000,2.445000,3.457000,122.206000,2.597000
1.977000,28.888000,1.118000,1.230000,141.808000,9.033000,2.819000,5.399000,147.402000,3.336000
1.779000,28.723000,0.841000,1.074000,100.566000,8.164000,2.130000,3.383000,127.679000,1.828000
1.318000,28.877000,1.169000,1.313000,103.163010,9.271000,2.209000,3.995000,119.442000,1.865000
1.459000,29.366000,0.840000,1.067000,152.133010,9.565000,2.511000,8.156000,145.356000,2.309000
1.306000,29.019000,1.156000,1.379000,114.202000,8.088000,2.263000,4.005000,135.871010,1.837000
1.314000,29.115000,0.809000,1.287000,107.434000,9.075000,2.763000,4.156000,139.537000,1.851000
2.455000,42.984000,1.393000,1.775000,165.127000,8.857000,3.106000,6.828000,151.244000,2.329000
1.308000,31.849000,0.910000,1.087000,99.141000,9.125000,2.848000,3.595000,120.978000,2.210000
2.053000,36.583000,0.821000,1.076000,105.514000,8.806000,3.312000,6.164000,137.871000,1.832000
1.342000,26.452000,0.835000,1.083000,110.978000,7.918000,2.136000,4.425000,127.433000,2.580000
1.308000,33.458010,0.848000,1.180000,114.432000,8.529000,2.133000,3.850000,136.720000,1.840000
1.305000,28.220000,0.825000,1.644000,105.007010,8.525000,2.132000,4.650000,129.804000,2.353000
1.904000,32.298000,0.848000,2.012000,141.693000,8.365000,2.924000,16.200000,145.466010,2.615000
2.086000,45.110000,1.707000,1.905000,126.450000,7.154000,2.588000,3.778000,127.849010,2.224000
2.252000,28.582000,0.830000,1.071000,115.738000,8.271000,2.483000,3.939000,128.931000,1.843000
1.791000,30.281000,0.869000,1.128000,149.840000,9.858000,4.248000,7.206000,130.214000,2.265000
2.078000,49.051000,1.288000,1.755000,113.872000,11.646000,3.413000,3.702000,133.069000,2.868000
