0.000038000,0.000480000,0.000037000,0.000029000,0.000310000,0.000045000,0.000033000,0.000037000,0.000370000,0.000038000
0.000034000,0.000580000,0.000031000,0.000039000,0.000300000,0.000047000,0.000035000,0.000027000,0.000350000,0.000036000
0.000033000,0.000530000,0.000029000,0.000150000,0.001750000,0.000054000,0.000041000,0.000038000,0.000320000,0.000038000
0.000051000,0.000430000,0.000056000,0.000052000,0.000380000,0.000187000,0.000044000,0.000706000,0.000260000,0.000053000
0.000067000,0.000620000,0.000197000,0.000061000,0.000520000,0.000432000,0.000059000,0.000868000,0.000570000,0.000074000
0.000054000,0.000660000,0.000059000,0.000198000,0.000510000,0.000376000,0.000066000,0.000913000,0.000520000,0.000189000
0.000095000,0.001080000,0.000120000,0.000124000,0.000970000,0.000293000,0.000122000,0.000555000,0.000980000,0.000100000
0.000111000,0.001210000,0.000271000,0.000149000,0.001190000,0.000440000,0.000339000,0.000886000,0.002610000,0.000111000
0.000125000,0.001550000,0.000440000,0.000368000,0.001470000,0.000384000,0.000180000,0.000782000,0.001480000,0.000126000
0.000152000,0.003640000,0.000227000,0.000511000,0.002200000,0.000460000,0.000388000,0.000789000,0.002310000,0.000158000
0.000186000,0.005420000,0.000267000,0.000516000,0.004420000,0.000689000,0.000452000,0.000608000,0.003060000,0.000186000
0.000205000,0.004400000,0.000435000,0.000354000,0.004080000,0.000616000,0.000373000,0.000570000,0.004050000,0.000212000
0.000336000,0.006250000,0.000395000,0.000490000,0.006090000,0.000771000,0.000555000,0.000566000,0.006180000,0.000251000
0.000563000,0.011010000,0.000508000,0.000681000,0.012250000,0.000989000,0.000684000,0.000724000,0.010350000,0.000352000
0.000575000,0.015400000,0.000612000,0.000847000,0.014780000,0.001265000,0.000828000,0.000654000,0.014550000,0.000430000
0.000759000,0.026970000,0.000830000,0.001137000,0.030320000,0.001684000,0.001269000,0.000712000,0.027200000,0.000558000
0.001009000,0.033100000,0.001068000,0.001517000,0.035140000,0.001894000,0.001464000,0.000738000,0.035450000,0.000858000
0.001345000,0.051020000,0.001383000,0.002081000,0.054210000,0.002377000,0.001904000,0.000837000,0.055820000,0.001182000
0.001695000,0.076700000,0.001768000,0.002621000,0.081340000,0.002817000,0.002586000,0.000763000,0.085460000,0.001492000
0.002397000,0.109649900,0.002631000,0.003348000,0.114530000,0.003738000,0.003060000,0.000851000,0.118050000,0.002081000
0.002929000,0.158190000,0.003260000,0.004372000,0.164360000,0.004457000,0.003895000,0.001113000,0.172040000,0.002598000
0.003533000,0.217800000,0.004240000,0.005522000,0.228110000,0.005765000,0.005303000,0.001116000,0.238190000,0.003419000
0.004643000,0.308710000,0.005616000,0.007555000,0.332579800,0.007532000,0.006715000,0.001260000,0.353280000,0.004424000
0.006093000,0.463960000,0.007531000,0.009552000,0.505180000,0.009795000,0.008735000,0.001375000,0.516570000,0.005967000
0.008611000,0.760999900,0.010034000,0.013184000,0.843030000,0.013001000,0.012043000,0.002959000,1.362919800,0.007828000
0.011590000,1.148609800,0.014129000,0.018011000,1.202319900,0.018253000,0.015821000,0.003626000,1.311000000,0.010705000
0.014296000,1.878669800,0.017203000,0.022061000,1.739139900,0.020900000,0.020556000,0.004374000,1.839689900,0.013456990
0.018529000,2.636079900,0.025058000,0.028941000,2.592769700,0.028636000,0.025194000,0.004846000,2.769319800,0.017391000
0.024825000,4.009529700,0.033622990,0.037499990,4.254559800,0.034797000,0.031705000,0.006047000,4.388079700,0.022759000
0.032128000,5.812079800,0.042612000,0.048575990,6.657359400,0.047210000,0.042792000,0.007716990,7.207009600,0.030063000
0.042045000,9.509939400,0.056157990,0.063851000,10.536849300,0.057636000,0.053975000,0.009072000,10.687289100,0.037757000
0.055954000,13.972398800,0.072019990,0.082842990,17.362879100,0.077251000,0.070125000,0.012182000,16.971048800,0.050304990
0.070522980,22.626618700,0.097921000,0.107676000,27.520288300,0.099595970,0.087946000,0.015360000,28.132468000,0.064709000
0.121338990,36.386967700,0.125214000,0.140026000,45.769276900,0.123392980,0.110924990,0.020201000,45.367926900,0.084276000
0.118317980,64.447938500,0.164803980,0.182368950,78.431115300,0.182049960,0.144731990,0.045842990,78.383095600,0.107958990
0.153329940,112.851306700,0.220434960,0.235770940,132.428111000,0.206960940,0.185657950,0.059625980,132.019501000,0.142355990
0.195804310,201.345052000,0.279736540,0.306152460,233.420340400,0.268516420,0.239842410,0.086712140,229.188003600,0.183950340
0.262743440,354.009906200,0.363792640,0.400296640,393.129519900,0.388335670,0.314354500,0.068618120,386.690234400,0.237248380
0.450671880,617.153881400,0.487893970,0.599734940,664.038654000,0.509156930,0.402855940,0.087004000,663.357050400,0.314773000
0.424111890,1007.357172800,0.623540900,0.687705830,1065.968657800,0.611940880,0.509675940,0.112024970,1061.193573600,0.395821940
