-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00627
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00628
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00813
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00939
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01496
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.01945
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.02255
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.03695
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0385
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.05765
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.07521
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.11096
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13896
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17335
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.17028
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.22709
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.25889
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.31536
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.3821
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.83996
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.79477
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.9029
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.02568
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.97483
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.73398
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.84827
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.93553
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.00966
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.08682
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.19458
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12227
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34365
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.45511
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.69566
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.73571
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.73038
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.02463
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.62068
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.72344
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.81421
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.51859
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7.33454
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.6793
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.9963
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.0697
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24.2588
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28.267
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,52.0029
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81.3474
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120.933
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,167.224
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,223.501
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,277.66
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,386.061
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,505.164
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,668.94
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,835.631
