-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.39331
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.36924
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.4134
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.40926
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.36929
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38819
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38815
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.39042
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.37903
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.36726
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.44919
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.42642
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.34615
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.38391
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.35893
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.40523
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43494
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43885
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.45163
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43582
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.46113
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.42842
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.43283
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.49958
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.59146
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.59663
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.01556
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.12855
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.34179
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3929
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.47217
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.99532
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.44744
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.87319
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.6652
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.44976
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.181
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18827
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18232
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2082
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19472
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18705
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19067
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18887
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.20111
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19954
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19457
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.21156
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.20411
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.18525
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19858
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19736
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.19332
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.13113
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1348
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16925
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.12654
