0.000710000,0.000650000,0.000470000,0.000970000,0.000600000,0.003690000,0.000580000,0.000470000,0.001810000,0.003820000
0.000600000,0.000540000,0.000490000,0.000740000,0.000490000,0.000770000,0.003030000,0.000370000,0.000300000,0.000680000
0.000570000,0.000590000,0.000360000,0.000650000,0.000380000,0.000710100,0.000550000,0.000440000,0.001630000,0.000770000
0.000930000,0.001880000,0.000660000,0.000820000,0.000560000,0.001860000,0.000660000,0.007950000,0.000490000,0.000720000
0.001030000,0.000690000,0.000890000,0.001030000,0.000710000,0.002200000,0.000880000,0.007750000,0.000590000,0.001130000
0.001110000,0.000620000,0.000710000,0.000960000,0.000890000,0.001950000,0.000810000,0.008060000,0.000590000,0.000840000
0.002730000,0.001170000,0.001370000,0.004380000,0.001080000,0.002820000,0.001580000,0.008440000,0.001280000,0.001300000
0.001390000,0.003040000,0.001720000,0.002030000,0.003760000,0.003100000,0.001820000,0.006500000,0.001490000,0.001320000
0.001740000,0.001850000,0.002170000,0.002160000,0.001580000,0.005100000,0.002280000,0.006980000,0.003470000,0.001650000
0.002090000,0.002690000,0.004920000,0.004890000,0.001810000,0.007000000,0.003270100,0.006100000,0.002570000,0.002000000
0.002320000,0.003530000,0.003220000,0.003710000,0.003260000,0.006300000,0.005070000,0.007250000,0.003080000,0.002170000
0.018100000,0.004790000,0.003940000,0.004770000,0.002360000,0.007020000,0.005890000,0.010360000,0.004250000,0.007000000
0.004670000,0.008700000,0.008300000,0.009080000,0.003300000,0.010220000,0.013210000,0.011140000,0.007260000,0.003550000
0.009390000,0.018020000,0.009290000,0.012320000,0.004940000,0.013640000,0.011010000,0.009060000,0.009880000,0.007120000
0.008920000,0.027050000,0.009650000,0.011710000,0.007100000,0.013730000,0.011090000,0.008740000,0.013340000,0.005880000
0.009660000,0.026420000,0.011740000,0.014700000,0.007140000,0.015960000,0.016200000,0.008100000,0.016660000,0.007860000
0.016520000,0.043590000,0.015830000,0.019730000,0.010190000,0.024140000,0.019450000,0.010730000,0.029110000,0.011580000
0.013450000,0.050330000,0.017430000,0.024840000,0.010280000,0.028710000,0.025180000,0.009390000,0.033210000,0.012830000
0.017060000,0.072380000,0.020920000,0.028930000,0.012910000,0.029600000,0.026710000,0.009170000,0.041020000,0.015990000
0.025310000,0.126620000,0.036200000,0.043200000,0.028210100,0.054830000,0.036820000,0.013220000,0.079890000,0.027730000
0.048310000,0.206080000,0.057720000,0.062110000,0.038060000,0.062420000,0.053490000,0.015610000,0.116230000,0.038950000
0.049680000,0.347850000,0.049580000,0.068280000,0.035010000,0.065790000,0.054790000,0.011230000,0.126000100,0.039930000
0.049060000,0.406220100,0.067320000,0.081840000,0.051260000,0.080080000,0.070530000,0.013900000,0.178100000,0.044450000
0.062420100,0.630740100,0.083410000,0.105230000,0.075350000,0.106000000,0.098260000,0.016530000,0.285480000,0.057950000
0.084900000,0.856520000,0.124820100,0.140890000,0.115870000,0.131360000,0.122030000,0.027010000,0.445070100,0.079170000
0.112880000,1.153510000,0.156590000,0.188580000,0.192100000,0.184380000,0.158630000,0.036250000,0.666050200,0.115110000
0.194150000,2.421290200,0.261640000,0.314190100,0.482280000,0.288690100,0.256400000,0.062350000,1.465580000,0.182970000
0.257430100,2.718660200,0.279780000,0.320650100,0.439160000,0.283180000,0.262260000,0.053560000,1.594000100,0.185830000
0.291570000,3.639340300,0.331230000,0.392750000,0.575280000,0.349820000,0.324110000,0.051370000,2.017730000,0.233760000
0.462570000,6.609030100,0.493860000,0.571440000,1.218920000,0.498560000,0.466850100,0.088280000,4.011950000,0.329870000
0.563560000,9.909010200,0.631890000,0.744090000,1.704410000,0.640720000,0.594950000,0.099970000,5.863210000,0.409200000
0.742240000,16.349300600,0.855620000,1.004650000,2.957560000,0.854990000,0.767310000,0.137560000,9.880050000,0.565220000
0.877570000,24.919630200,1.068150000,1.229010000,4.332840000,1.175380100,0.981730000,0.234650000,14.299030600,0.700990000
1.044660100,39.687430700,1.358620000,1.613890000,6.670130200,1.447210100,1.223540000,0.273540000,21.507760100,0.943870100
1.350910000,71.970550800,1.944530000,2.240960000,12.346970400,2.003050000,1.650930100,0.411450000,37.090660700,1.251920000
1.575920000,120.845141100,2.572600100,2.777960100,20.374090600,2.492420100,2.086370100,0.496030000,56.352231400,1.561610000
2.100670200,216.354204900,3.285890300,3.558000300,33.323794300,3.224680400,2.824330400,0.613680100,89.909630700,2.043680100
2.684441000,374.821036900,4.261731100,4.595751300,53.056673900,3.891991100,3.376340800,0.759860100,131.418883400,2.597411100
3.531040100,665.567942800,5.591089800,5.956260200,86.693811000,5.082050100,4.273910000,0.914420000,216.598341700,3.280279900
4.485419900,1114.872056800,7.164199400,7.949339600,137.639690000,6.313169200,5.479979300,1.195100000,323.399707300,4.266799400
5.767610900,-1.000000000,9.113210900,9.928001900,-1.000000000,8.189851300,7.196331700,1.493230300,-1.000000000,5.548261500
7.771511200,-1.000000000,12.260262300,13.279452200,-1.000000000,10.834002000,9.409011500,1.906970500,-1.000000000,7.344141200
9.811941100,-1.000000000,16.400882900,17.660383700,-1.000000000,14.303411600,11.838231900,2.395720700,-1.000000000,9.431862000
12.715602200,-1.000000000,21.793863200,22.411744900,-1.000000000,18.011352100,15.315662300,3.065240700,-1.000000000,12.256681800
16.495332900,-1.000000000,27.435853600,29.305014600,-1.000000000,23.437153200,20.313003900,4.143380400,-1.000000000,16.189192000
20.372520700,-1.000000000,32.908060600,36.468470500,-1.000000000,28.781050900,24.866231200,4.765060100,-1.000000000,20.093550100
26.222470800,-1.000000000,44.184990800,47.874090600,-1.000000000,36.813691600,31.621451000,6.159030300,-1.000000000,25.675421200
34.406361100,-1.000000000,57.264612400,62.806131900,-1.000000000,47.156811900,41.460920900,8.067160600,-1.000000000,33.579800800
45.226017900,-1.000000000,75.669045700,85.148154900,-1.000000000,62.043756800,52.621676800,13.377969300,-1.000000000,44.052037800
56.750374200,-1.000000000,95.725620000,105.008288400,-1.000000000,76.691832200,66.631702800,16.159568200,-1.000000000,55.557414100
71.370666500,-1.000000000,123.192437400,139.050554300,-1.000000000,100.384391600,85.632664500,20.936406500,-1.000000000,70.242417100
93.678035500,-1.000000000,171.216194800,184.618083900,-1.000000000,128.573801900,107.362225100,26.418196100,-1.000000000,88.748897000
118.169020700,-1.000000000,211.477520600,229.235890000,-1.000000000,164.119786100,140.625946900,35.750436900,-1.000000000,115.413510100
152.822032200,-1.000000000,273.554502900,303.835753600,-1.000000000,215.004152700,179.528572000,49.264401100,-1.000000000,149.987471400
203.444215200,-1.000000000,380.826872400,424.746175300,-1.000000000,286.270771300,236.859950300,60.986942200,-1.000000000,194.432273800
251.617919800,-1.000000000,472.580968500,520.965039100,-1.000000000,344.329938800,294.230894400,77.393981200,-1.000000000,249.532737000
324.904013300,-1.000000000,612.293935100,729.539429600,-1.000000000,436.801847500,378.539076400,101.585254500,-1.000000000,314.448862600
412.356812600,-1.000000000,792.538123100,981.292253500,-1.000000000,564.819820900,485.198796600,125.643446300,-1.000000000,403.901062100
528.682647000,-1.000000000,1060.524841900,1328.636254100,-1.000000000,727.165950200,621.517073500,160.721985600,-1.000000000,525.269575100
672.595084500,-1.000000000,1302.395090200,1679.850437300,-1.000000000,912.337533500,798.372445700,198.149718900,-1.000000000,654.594506100
826.188157600,-1.000000000,1747.322809900,2148.580575500,-1.000000000,1113.074331300,962.551538500,239.247415300,-1.000000000,801.425605000
1061.747849600,-1.000000000,2036.584548600,3032.271858400,-1.000000000,1414.061549700,1234.929107900,300.099840100,-1.000000000,1034.840419600
1353.221374700,-1.000000000,2614.219025700,3789.830219100,-1.000000000,1824.504395000,1575.957575500,369.079127300,-1.000000000,1321.861176500
1742.788330100,-1.000000000,3339.913091800,4990.482102200,-1.000000000,2331.394930600,2014.943141300,488.948369900,-1.000000000,1693.950480400
2229.785450300,-1.000000000,4270.479391600,6654.243014200,-1.000000000,2951.077181000,2580.890030300,628.717580700,-1.000000000,2156.811320600
